id,id_produto,tipo,temperatura_ar,temperatura_processo,umidade_relativa,velocidade_rotacional,torque,desgaste_da_ferramenta,falha_predita,probabilidade_falha,FDF (Falha Desgaste Ferramenta)_predito,FDC (Falha Dissipacao Calor)_predito,FP (Falha Potencia)_predito,FTE (Falha Tensao Excessiva)_predito,FA (Falha Aleatoria)_predito
41116,L47320,L,298.8,308.6,90.0,1515,36.1,157,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
41117,L54971,L,300.1,311.4,90.0,1706,30.4,73,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41118,L53430,L,300.8,310.2,90.0,1394,44.5,193,0.0,0.005126429933626808,0.0,0.0,0.0,0.0,0.0
41119,L47195,L,298.6,309.2,90.0,1542,42.5,42,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41120,L50562,L,301.3,310.6,90.0,1565,32.2,47,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41121,L53107,L,300.5,310.3,90.0,1532,41.2,51,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41122,M24331,M,298.9,309.6,90.0,1374,47.8,176,0.0,0.014709805416621723,0.0,0.0,0.0,0.0,0.0
41123,L54131,L,300.8,311.4,90.0,1727,26.5,127,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41124,L55816,L,297.5,308.4,90.0,1515,44.6,83,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
41125,L54441,L,300.4,310.5,90.0,1777,25.1,0,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41126,L47885,L,297.0,307.9,90.0,1650,29.3,94,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41127,H32554,H,300.4,309.6,90.0,1571,33.6,76,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41128,L51053,L,302.6,311.8,90.0,1429,50.0,17,0.0,0.00483304964740884,0.0,0.0,0.0,0.0,0.0
41129,M24803,M,298.4,309.2,90.0,1804,26.0,146,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
41130,L51665,L,302.7,310.4,90.0,1641,33.7,38,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
41131,L55877,L,297.3,308.5,90.0,1547,33.5,14,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41132,L49322,L,299.3,308.9,90.0,1376,60.3,7,0.0,0.017579097385525853,0.0,0.0,0.0,0.0,0.0
41133,L56709,L,298.1,310.3,90.0,1439,47.7,84,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
41134,M15768,M,296.5,306.1,90.0,1566,37.2,5,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41135,L55508,L,298.6,309.5,90.0,1709,31.2,129,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41136,L55101,L,300.8,311.8,90.0,1468,41.4,179,0.0,0.003754321702472268,0.0,0.0,0.0,0.0,0.0
41137,L47586,L,297.3,308.7,90.0,1474,51.9,158,0.0,0.003926901622468454,0.0,0.0,0.0,0.0,0.0
41138,L48827,L,297.8,307.8,90.0,1631,30.1,155,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
41139,M22872,M,300.9,312.0,90.0,1470,33.4,131,0.0,0.002377553712123539,0.0,0.0,0.0,0.0,0.0
41140,M17739,M,300.2,309.5,90.0,1492,43.3,45,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41141,L56903,L,298.9,309.8,90.0,1450,43.5,0,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41142,L48682,L,298.0,308.7,90.0,1462,48.2,204,0.0,0.041601792810572975,0.0,0.0,0.0,0.0,0.0
41143,M23061,M,299.8,310.9,90.0,1642,32.4,37,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41144,L53007,L,301.3,311.1,90.0,1624,40.9,168,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41145,L49695,L,298.8,308.5,90.0,1736,28.8,28,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41146,L47311,L,298.8,308.7,90.0,1419,45.7,130,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
41147,L50562,L,301.4,310.5,90.0,1628,30.2,17,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41148,L50384,L,300.2,309.5,90.0,1404,48.2,89,0.0,0.0031737478951057853,0.0,0.0,0.0,0.0,0.0
41149,M21247,M,300.1,309.8,90.0,1447,42.7,122,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41150,L50573,L,301.5,310.4,90.0,1566,31.3,9,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41151,L53535,L,300.1,309.8,90.0,1596,37.9,34,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41152,M22860,M,300.8,312.0,90.0,1443,37.9,151,0.0,0.002785821215047377,0.0,0.0,0.0,0.0,0.0
41153,L47187,L,298.2,308.6,90.0,1450,40.1,14,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41154,L50204,L,300.5,309.4,90.0,1465,41.6,217,0.0,0.041104429886033425,0.0,0.0,0.0,0.0,0.0
41155,L56978,L,298.5,309.5,90.0,1563,44.7,127,0.0,0.003372969012438706,0.0,0.0,0.0,0.0,0.0
41156,L48228,L,296.3,307.5,90.0,1465,41.5,104,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41157,L52999,L,301.3,311.0,90.0,1496,42.0,206,0.0,0.015442945170820312,0.0,0.0,0.0,0.0,0.0
41158,L54207,L,300.8,310.6,90.0,1429,55.4,127,0.0,0.00555545352846202,0.0,0.0,0.0,0.0,0.0
41159,M20456,M,302.7,312.0,90.0,1538,49.1,92,0.0,0.0036923816260560254,0.0,0.0,0.0,0.0,0.0
41160,L49504,L,299.3,308.8,90.0,1636,31.2,201,0.0,0.007251268591994752,0.0,0.0,0.0,0.0,0.0
41161,L55806,L,297.4,308.1,90.0,1524,34.8,74,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41162,L52321,L,304.4,313.7,90.0,1451,43.1,205,0.0,0.01957606697723055,0.0,0.0,0.0,0.0,0.0
41163,L56773,L,299.1,310.2,90.0,1401,44.7,0,0.0,0.0037644774152991267,0.0,0.0,0.0,0.0,0.0
41164,L49645,L,298.9,308.6,90.0,1498,40.7,124,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41165,M23185,M,298.8,309.7,90.0,1459,39.8,166,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41166,L50657,L,301.8,310.7,90.0,1671,30.7,202,0.0,0.007382651656475747,0.0,0.0,0.0,0.0,0.0
41167,M15611,M,296.8,308.0,90.0,1641,34.3,212,0.0,0.014463154404250252,0.0,0.0,0.0,0.0,0.0
41168,M20538,M,302.2,311.6,90.0,1478,41.6,66,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
41169,L54425,L,300.0,310.1,90.0,1728,34.6,165,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41170,L54979,L,300.0,311.4,90.0,1528,42.8,96,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41171,M18731,M,302.4,311.3,90.0,1701,27.6,43,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
41172,M15600,M,296.9,308.4,90.0,1450,46.2,186,0.0,0.003829430471596345,0.0,0.0,0.0,0.0,0.0
41173,L49857,L,299.5,309.5,90.0,2090,23.5,10,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41174,L57124,L,298.3,308.3,90.0,1399,49.3,37,0.0,0.003099002979374284,0.0,0.0,0.0,0.0,0.0
41175,L50608,L,301.6,310.6,90.0,1391,43.7,164,0.0,0.003654944270975008,0.0,0.0,0.0,0.0,0.0
41176,L51453,L,302.6,310.8,90.0,1386,62.5,160,1.0,0.9185401601075948,0.0,0.0,0.0,0.0,0.0
41177,L53382,L,301.0,310.9,90.0,1296,31.9,69,0.0,0.012159184832194768,0.0,0.0,0.0,0.0,0.0
41178,H30248,H,296.6,307.4,90.0,1456,42.2,183,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
41179,L50243,L,300.0,309.1,90.0,1403,45.4,5,0.0,0.003099002979374284,0.0,0.0,0.0,0.0,0.0
41180,L47938,L,296.8,308.0,90.0,1524,41.0,130,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
41181,H36744,H,299.9,310.4,90.0,1596,35.4,131,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41182,L56857,L,298.9,310.0,90.0,1869,25.1,119,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41183,M17043,M,299.6,309.3,90.0,1469,39.8,33,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41184,M15695,M,296.6,307.5,90.0,1451,43.5,182,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
41185,M22996,M,300.1,311.5,90.0,1474,39.7,64,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41186,L54088,L,300.9,311.3,90.0,1613,32.7,13,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41187,M17778,M,300.6,309.5,90.0,1495,34.0,144,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41188,L51158,L,302.2,311.3,90.0,1382,41.5,31,0.0,0.010552916336207046,0.0,0.0,0.0,0.0,0.0
41189,L56413,L,298.3,309.1,90.0,1430,45.1,138,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
41190,L56759,L,299.5,310.7,90.0,1391,44.5,5,0.0,0.0037644774152991267,0.0,0.0,0.0,0.0,0.0
41191,M24317,M,298.9,309.3,90.0,1373,46.0,127,0.0,0.011544143463292376,0.0,0.0,0.0,0.0,0.0
41192,L51213,L,302.0,310.8,90.0,1772,29.7,174,0.0,0.0039304771389732165,0.0,0.0,0.0,0.0,0.0
41193,L53235,L,300.8,310.8,90.0,1434,42.0,158,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41194,L54067,L,301.0,311.3,90.0,1601,26.9,116,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41195,M19891,M,303.8,313.1,90.0,1514,42.2,113,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
41196,L52013,L,303.4,311.8,90.0,1298,62.0,34,1.0,0.8968852687999876,0.0,1.0,0.0,0.0,0.0
41197,M17209,M,299.2,308.5,90.0,1596,42.2,125,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
41198,M23887,M,297.4,308.3,90.0,1776,28.9,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41199,M24234,M,297.5,308.6,90.0,1666,31.7,88,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41200,L48897,L,298.2,307.6,90.0,1512,37.6,148,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
41201,L55402,L,299.0,310.4,90.0,1462,43.6,158,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41202,L52819,L,302.6,312.1,90.0,1685,28.7,180,0.0,0.0030780930429650413,0.0,0.0,0.0,0.0,0.0
41203,M16510,M,298.0,307.9,90.0,1417,46.6,135,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
41204,M22840,M,301.2,312.4,90.0,1347,50.4,102,0.0,0.012017092322393773,0.0,0.0,0.0,0.0,0.0
41205,M22789,M,300.6,311.8,90.0,1266,56.1,204,0.0,0.104427879946298,0.0,0.0,0.0,0.0,0.0
41206,L47770,L,297.8,309.4,90.0,1517,49.7,233,0.0,0.04600730464881817,0.0,0.0,0.0,0.0,0.0
41207,L53140,L,300.5,310.7,90.0,1429,51.1,123,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
41208,H38692,H,298.1,308.8,90.0,1429,44.4,43,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
41209,L52773,L,302.6,311.9,90.0,1510,37.6,55,0.0,0.002786053536321481,0.0,0.0,0.0,0.0,0.0
41210,M16772,M,298.0,307.7,90.0,1540,38.9,194,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
41211,M15138,M,298.0,308.0,90.0,1520,37.6,75,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41212,M18884,M,302.1,310.8,90.0,1296,70.5,31,1.0,0.9811944568915879,0.0,0.0,1.0,0.0,0.0
41213,L51329,L,301.9,310.4,90.0,1314,58.3,67,0.0,0.2784814084123839,0.0,1.0,0.0,0.0,0.0
41214,M24721,M,298.9,309.9,90.0,1339,51.1,78,0.0,0.014881843347917012,0.0,0.0,0.0,0.0,0.0
41215,L50351,L,300.4,309.6,90.0,1514,56.9,170,0.0,0.04697936780846962,0.0,0.0,0.0,0.0,0.0
41216,H30996,H,298.1,309.2,90.0,1448,52.5,30,0.0,0.0031993014432603164,0.0,0.0,0.0,0.0,0.0
41217,M19251,M,302.2,310.1,90.0,1466,42.6,12,0.0,0.007020162755106656,0.0,0.0,0.0,0.0,0.0
41218,L56376,L,298.0,308.9,90.0,1483,42.6,9,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41219,M18986,M,302.0,310.7,90.0,1423,49.0,9,0.0,0.004183337888755606,0.0,0.0,0.0,0.0,0.0
41220,L56355,L,297.8,309.0,90.0,1534,37.2,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41221,M21681,M,300.8,310.7,90.0,1545,37.5,166,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41222,M15520,M,297.7,309.2,90.0,1700,37.5,176,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
41223,L56791,L,298.9,310.2,90.0,1470,40.9,87,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41224,L49869,L,299.6,309.3,90.0,1603,33.4,91,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41225,L49909,L,299.8,309.4,90.0,1465,53.9,162,0.0,0.004842296591159524,0.0,0.0,0.0,0.0,0.0
41226,M18108,M,301.0,309.7,90.0,1698,30.5,146,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41227,L56748,L,299.8,311.1,90.0,1695,29.1,94,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41228,L55656,L,298.5,309.7,90.0,1461,32.2,89,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41229,L52049,L,303.7,312.4,90.0,1544,35.0,127,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
41230,L50666,L,301.9,310.8,90.0,1650,29.8,9,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
41231,L54276,L,300.6,310.2,90.0,1377,48.1,19,0.0,0.013371073934823926,0.0,0.0,0.0,0.0,0.0
41232,L55630,L,298.4,310.2,90.0,1693,27.3,23,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41233,L48636,L,299.0,310.3,90.0,1501,43.0,14,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41234,L47850,L,297.4,308.6,90.0,1422,47.3,156,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
41235,L53896,L,301.3,310.6,90.0,1438,43.2,88,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41236,L56797,L,299.0,310.2,90.0,1481,40.7,102,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41237,L54126,L,300.7,311.2,90.0,1486,34.4,56,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41238,L54671,L,300.4,311.8,90.0,1744,26.4,173,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41239,L51299,L,302.1,310.6,90.0,1425,45.1,86,0.0,0.008692050586156044,0.0,0.0,0.0,0.0,0.0
41240,L47183,L,298.2,308.6,90.0,1450,39.5,7,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41241,L55395,L,299.1,310.5,90.0,1445,46.3,125,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
41242,L49833,L,299.8,309.5,90.0,1515,39.8,124,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41243,L55818,L,297.5,308.7,90.0,1541,36.1,105,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41244,L53947,L,301.3,310.9,90.0,1509,41.9,16,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41245,L53619,L,300.7,310.1,90.0,1647,34.8,104,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41246,L53256,L,300.9,310.9,90.0,1513,40.4,142,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41247,M23759,M,297.3,308.7,90.0,1350,27.7,17,0.0,0.007425436139383,0.0,0.0,0.0,0.0,0.0
41248,L54930,L,300.4,311.7,90.0,1578,32.2,174,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41249,L53193,L,300.8,310.5,90.0,1367,50.6,0,0.0,0.014890737635271451,0.0,0.0,0.0,0.0,0.0
41250,H39412,H,299.0,308.7,90.0,1471,44.7,113,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
41251,L49197,L,298.7,308.5,90.0,1386,42.5,46,0.0,0.004794326605066065,0.0,0.0,0.0,0.0,0.0
41252,L57035,L,298.7,309.6,90.0,1548,32.3,58,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41253,L50266,L,300.1,309.2,90.0,1567,31.8,150,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41254,M21677,M,300.9,310.7,90.0,1572,34.3,121,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41255,L50479,L,301.5,310.5,90.0,1390,45.8,63,0.0,0.0037644774152991267,0.0,0.0,0.0,0.0,0.0
41256,L54673,L,300.2,311.8,90.0,1352,47.1,199,0.0,0.0291419670048744,0.0,0.0,0.0,0.0,0.0
41257,M18141,M,301.2,310.3,90.0,1568,34.1,27,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41258,L49795,L,299.3,309.0,90.0,1286,60.5,15,0.0,0.029468142951453394,0.0,0.0,0.0,0.0,0.0
41259,M17353,M,299.0,308.6,90.0,1471,44.7,204,0.0,0.017079291201381963,0.0,0.0,0.0,0.0,0.0
41260,M24302,M,298.1,308.8,90.0,1724,28.1,75,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41261,L48748,L,298.2,308.2,90.0,1411,47.1,137,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
41262,L56711,L,299.2,310.5,90.0,1705,26.0,91,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41263,L56575,L,297.7,308.2,90.0,1453,39.9,158,0.0,0.003152875417304667,0.0,0.0,0.0,0.0,0.0
41264,L54704,L,300.3,311.7,90.0,1446,47.0,31,0.0,0.0032260579868464336,0.0,0.0,0.0,0.0,0.0
41265,L56524,L,298.2,308.8,90.0,1616,39.9,69,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41266,L55947,L,297.5,308.7,90.0,1520,33.9,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41267,L56707,L,299.1,310.4,90.0,1384,44.7,81,0.0,0.006472032458389313,0.0,0.0,0.0,0.0,0.0
41268,L51895,L,303.4,311.7,90.0,1476,41.6,68,0.0,0.005597467566218413,0.0,0.0,0.0,0.0,0.0
41269,L55550,L,298.8,309.8,90.0,1534,40.1,104,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41270,L49175,L,298.3,308.0,90.0,1448,45.9,196,0.0,0.006465485983094962,0.0,0.0,0.0,0.0,0.0
41271,L50410,L,300.6,309.4,90.0,1538,36.0,98,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41272,M23912,M,297.4,308.6,90.0,1901,38.8,81,0.0,0.00444045393051773,0.0,0.0,0.0,0.0,0.0
41273,M24336,M,298.8,309.8,90.0,1692,31.9,167,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41274,L55598,L,298.9,310.2,90.0,1721,23.2,155,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41275,H35633,H,301.3,310.6,90.0,1366,43.9,111,0.0,0.014890737635271451,0.0,0.0,0.0,0.0,0.0
41276,L56490,L,298.5,309.3,90.0,1584,32.1,135,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41277,L50962,L,302.2,310.8,90.0,1384,53.6,9,0.0,0.04809144129059555,0.0,0.0,0.0,0.0,0.0
41278,L54160,L,300.8,311.2,90.0,1505,45.5,141,0.0,0.0037794765017349764,0.0,0.0,0.0,0.0,0.0
41279,L55982,L,297.4,308.6,90.0,1524,39.2,73,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41280,M19808,M,303.6,312.4,90.0,1611,35.0,125,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
41281,L55861,L,297.2,308.4,90.0,1521,37.9,183,0.0,0.0036659539813438872,0.0,0.0,0.0,0.0,0.0
41282,M20281,M,302.6,312.2,90.0,1464,35.8,46,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
41283,L56779,L,298.9,310.1,90.0,1363,60.8,56,0.0,0.05603799417590532,0.0,0.0,0.0,0.0,0.0
41284,L48400,L,297.0,308.2,90.0,1373,52.9,153,0.0,0.015910428460501468,0.0,0.0,0.0,0.0,0.0
41285,L53856,L,301.5,310.7,90.0,1620,32.2,222,0.0,0.04006393316943538,0.0,0.0,0.0,0.0,0.0
41286,M16370,M,298.2,308.7,90.0,1581,34.2,0,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41287,L51343,L,302.1,310.5,90.0,1346,48.9,107,1.0,0.5566527906637867,0.0,1.0,0.0,0.0,0.0
41288,L51169,L,302.3,311.3,90.0,1602,32.8,120,0.0,0.0038765898483593885,0.0,0.0,0.0,0.0,0.0
41289,L48429,L,297.3,308.4,90.0,1665,31.4,220,0.0,0.03292236183771501,0.0,0.0,0.0,0.0,0.0
41290,L48685,L,298.2,308.7,90.0,1526,35.0,17,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41291,L55345,L,299.6,311.1,90.0,1534,40.9,139,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41292,L55161,L,301.0,312.3,90.0,1504,36.4,0,0.0,0.002377553712123539,0.0,0.0,0.0,0.0,0.0
41293,M16931,M,299.4,309.2,90.0,1616,31.6,96,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41294,L49054,L,298.4,308.1,90.0,1598,44.8,94,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
41295,L51208,L,302.0,310.9,90.0,1556,37.8,94,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
41296,M19427,M,302.7,311.8,90.0,1451,44.7,0,0.0,0.00483304964740884,0.0,0.0,0.0,0.0,0.0
41297,M21962,M,300.8,310.5,90.0,1494,42.2,142,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41298,M17973,M,299.9,309.2,90.0,1759,27.8,5,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41299,L47430,L,298.0,308.7,90.0,1483,47.1,181,0.0,0.003829430471596345,0.0,0.0,0.0,0.0,0.0
41300,L49319,L,299.3,309.0,90.0,1415,48.4,141,0.0,0.003293547743536485,0.0,0.0,0.0,0.0,0.0
41301,L50186,L,300.7,309.6,90.0,1450,43.8,175,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41302,L56467,L,298.2,308.9,90.0,1709,26.2,81,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41303,L53427,L,301.0,310.3,90.0,1707,31.4,203,0.0,0.007425416129685166,0.0,0.0,0.0,0.0,0.0
41304,M19740,M,303.6,312.5,90.0,1487,41.1,84,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
41305,M19597,M,302.2,311.2,90.0,1387,41.9,201,0.0,0.01862549267191814,0.0,0.0,0.0,0.0,0.0
41306,L53965,L,301.2,310.6,90.0,1389,45.3,74,0.0,0.004003787292298429,0.0,0.0,0.0,0.0,0.0
41307,L56357,L,297.9,309.2,90.0,1504,39.4,98,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41308,L51401,L,301.9,310.6,90.0,1467,44.3,98,0.0,0.004183337888755606,0.0,0.0,0.0,0.0,0.0
41309,L56901,L,298.8,309.8,90.0,1490,40.6,92,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41310,L48496,L,298.9,310.1,90.0,1507,36.7,175,0.0,0.0032289154749246124,0.0,0.0,0.0,0.0,0.0
41311,L51373,L,302.4,311.1,90.0,1524,34.9,184,0.0,0.004541096328141592,0.0,0.0,0.0,0.0,0.0
41312,L49121,L,298.1,307.9,90.0,1425,42.4,57,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41313,L48892,L,298.3,307.9,90.0,1450,46.0,96,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
41314,M17384,M,298.8,308.5,90.0,1443,43.2,65,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41315,M19720,M,303.6,312.4,90.0,1543,49.5,101,0.0,0.005358596071043665,0.0,0.0,0.0,0.0,0.0
41316,M17291,M,298.9,308.7,90.0,1325,61.1,45,0.0,0.033322498506094644,0.0,0.0,0.0,0.0,0.0
41317,L56041,L,297.9,309.1,90.0,1419,44.7,33,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
41318,L55579,L,298.6,309.7,90.0,1691,30.0,104,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41319,L56793,L,299.0,310.2,90.0,1551,36.7,92,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41320,M17789,M,300.8,309.7,90.0,1482,39.0,104,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41321,L51486,L,301.6,310.0,90.0,1483,42.9,23,0.0,0.003862026869361408,0.0,0.0,0.0,0.0,0.0
41322,L53296,L,300.8,311.0,90.0,1737,26.9,112,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41323,L48917,L,298.4,307.9,90.0,1503,37.7,132,0.0,0.002690960566933088,0.0,0.0,0.0,0.0,0.0
41324,L51699,L,302.4,310.4,90.0,1365,45.8,111,1.0,0.6565703248495115,0.0,1.0,0.0,0.0,0.0
41325,L51210,L,302.0,310.8,90.0,1686,30.8,0,0.0,0.003355022472501644,0.0,0.0,0.0,0.0,0.0
41326,L49958,L,300.3,309.5,90.0,1425,50.9,30,0.0,0.0028789022756849124,0.0,0.0,0.0,0.0,0.0
41327,H34202,H,303.7,312.6,90.0,1468,44.0,154,0.0,0.0038383011647626047,0.0,0.0,0.0,0.0,0.0
41328,H31048,H,298.0,307.9,90.0,1406,48.0,62,0.0,0.003099002979374284,0.0,0.0,0.0,0.0,0.0
41329,L53658,L,300.5,309.7,90.0,1570,31.2,145,0.0,0.002755891106085785,0.0,0.0,0.0,0.0,0.0
41330,L56455,L,298.3,308.7,90.0,1428,47.5,47,0.0,0.002811081685151555,0.0,0.0,0.0,0.0,0.0
41331,L51970,L,303.8,312.8,90.0,1743,25.8,143,0.0,0.0026271053778877925,0.0,0.0,0.0,0.0,0.0
41332,H39136,H,298.8,310.2,90.0,1364,47.6,177,0.0,0.02635826195806413,0.0,0.0,0.0,0.0,0.0
41333,L49188,L,298.5,308.3,90.0,1392,46.4,96,0.0,0.003099002979374284,0.0,0.0,0.0,0.0,0.0
